"time","response","mean","lower","upper","baseline","metric"
50,3.494168874,3.27785573739696,1.51271297373273,5.06670650937935,NA,"original"
51,3.881303152,3.27792243846259,1.46858451267175,5.18422436025385,NA,"original"
52,2.912304059,3.27865745560497,1.52737107343003,4.93811672445378,NA,"original"
53,4.209800892,3.27906360833169,1.67898576677163,5.10267207498008,NA,"original"
54,4.374402251,3.27926108181773,1.57602135915164,5.04709670399953,NA,"original"
55,3.986314847,3.27942898611324,1.69624153494872,5.0193123353366,NA,"original"
56,2.710578565,3.27974001629471,1.59689976517257,5.06035419358531,NA,"original"
57,3.251855321,3.2797426702932,1.67669178289364,4.93410336479091,NA,"original"
58,4.148094034,3.28017360805284,1.50107920947107,4.95847904212907,NA,"original"
59,2.863192319,3.28020688921354,1.49301214811577,5.0805254745105,NA,"original"
60,3.317893621,3.28006138999627,1.53425336201723,5.03853719142024,NA,"original"
61,2.716087265,3.28058920914165,1.66255806510186,4.92637098875267,NA,"original"
62,2.727147605,3.2806425605992,1.52491065772316,4.939574964235,NA,"original"
63,4.289975373,3.28102959236658,1.45277737309832,5.13788529807723,NA,"original"
64,3.80811846,3.28118144300245,1.47789013611017,4.97341062162683,NA,"original"
65,1.977850815,3.28123149694475,1.5059571520945,5.06126067102856,NA,"original"
66,1.648496509,3.28123575652521,1.52422192928173,5.07315397113085,NA,"original"
67,3.813754516,3.28191084101239,1.57535936241797,4.89682087063313,NA,"original"
68,3.468590673,3.28239426905986,1.68073685955771,4.99421006106382,NA,"original"
69,2.47497344,3.28258458623147,1.56627715462639,4.97416682948781,NA,"original"
70,3.554146057,3.28297932152379,1.45183658475171,4.98822726075014,NA,"original"
71,2.880185468,3.28328186585868,1.53492973446865,5.13021233670828,NA,"original"
72,3.729291832,3.28364916635442,1.60591491965012,5.00224903393363,NA,"original"
73,3.114557749,3.28421862413827,1.39653601798791,5.04770348348326,NA,"original"
74,4.263169473,3.28463748882218,1.55890592599391,5.06521972380581,NA,"original"
75,3.331645554,3.28503123558368,1.52356064905577,4.87504685229257,NA,"original"
76,2.955925315,3.285595767368,1.56267745105687,5.03943288322178,NA,"original"
77,3.390985285,3.28567007877493,1.56707412382041,5.15133939686225,NA,"original"
78,3.182297444,3.28609229137004,1.5978390300736,4.96100718516257,NA,"original"
79,3.451664128,3.28617122574401,1.57005277842288,4.92491583032183,NA,"original"
80,3.304446814,3.28638414228962,1.45894748708985,5.06683788425986,NA,"original"
81,1.753950089,3.28703816433525,1.53789283433998,5.04808643988572,NA,"original"
82,3.450385617,3.28735655351832,1.59021408104048,5.0277992173076,NA,"original"
83,3.573368826,3.28746579826325,1.46114534148833,4.92007802717055,NA,"original"
84,1.068010402,3.28801055246181,1.5602503921473,5.04724633126879,NA,"original"
85,1.906687827,3.28898056977017,1.48455224908665,5.11008992109453,NA,"original"
86,3.608218978,3.28989516526867,1.53781293581338,5.0392048927007,NA,"original"
87,3.336394875,3.29114282937883,1.56138818528406,4.99046894908916,NA,"original"
88,2.046571898,3.29229548379557,1.47407547108544,5.01867797286486,NA,"original"
89,2.882153443,3.2935765655225,1.6095120931729,5.0649376216834,NA,"original"
90,5.309517057,3.29498735085753,1.41754317298827,5.08393917632223,NA,"original"
91,1.372429005,3.29592210474351,1.50828400101774,4.99583062588655,NA,"original"
92,4.85897011,3.29789163759675,1.62534127961904,5.0682693643432,NA,"original"
93,3.857164252,3.29866935989409,1.35310470406706,5.03557615162702,NA,"original"
94,3.995138791,3.30000868073929,1.50922943987887,4.9286704299374,NA,"original"
95,3.084621951,3.30072312525918,1.5027178507451,4.97375798174706,NA,"original"
96,2.825598247,3.30158760759259,1.69097707466833,5.04083328584221,NA,"original"
97,2.619024287,3.3025361759752,1.61207921476688,5.17107461966025,NA,"original"
98,2.95437418,3.30320399599234,1.50410095115007,5.01707017306418,NA,"original"
99,2.06460614,3.30377151794431,1.55586153917405,5.06436414888849,NA,"original"
100,2.354017225,3.3050503124938,1.54092826691489,4.98610972072898,NA,"original"
101,3.626618912,3.30626971509824,1.63905345200987,4.99255010801061,NA,"original"
102,2.893054663,3.30750290959799,1.53620978223969,5.06717591194919,NA,"original"
103,1.957528605,3.30770224093213,1.62035037275777,4.98901911080694,NA,"original"
104,2.818111163,3.30938324023133,1.54718774155997,5.09570019323144,NA,"original"
105,3.319571091,3.31055167975805,1.38325511877436,5.04547671286311,NA,"original"
106,2.528590654,3.31204956516805,1.48201057504399,4.89992425247513,NA,"original"
107,3.227994956,3.3141206439267,1.51154938161813,5.1227212373382,NA,"original"
108,2.747944844,3.3156629221847,1.49299443569833,4.94632348785575,NA,"original"
109,3.773155944,3.31746169547131,1.47824427813133,5.04422244437641,NA,"original"
110,4.246227161,3.31956311517098,1.49125727378184,5.25435609939254,NA,"original"
111,4.144475334,3.32093632307107,1.57884808720917,5.06363018450582,NA,"original"
112,3.941398265,3.32211048075275,1.42636765256607,5.22350348282968,NA,"original"
113,2.652911703,3.32351210055239,1.51264589979403,5.16211992572584,NA,"original"
114,1.815439077,3.32482345851757,1.55670540740271,5.05360128770011,NA,"original"
115,4.525777524,3.32593709229171,1.6418667570506,5.14262670530999,NA,"original"
116,3.211896693,3.32728866941798,1.69918381088213,5.20160146719139,NA,"original"
117,1.784505713,3.32842252190853,1.65144297114424,5.08639593765683,NA,"original"
118,2.096865258,3.33022560451781,1.54391576819597,4.98660804527124,NA,"original"
119,2.99341114,3.33238173042166,1.60057893007449,5.04677870703972,NA,"original"
120,2.1986454,3.33389199814945,1.61707774376727,5.0165514242063,NA,"original"
121,2.730193336,3.3358841884498,1.61029967014401,4.95075265305218,NA,"original"
122,3.133491576,3.33834115959154,1.70849691772906,5.07742294335418,NA,"original"
