"time","response","mean","lower","upper","baseline","metric"
38,2.57768291960217,2.69491090604742,0.822320029946858,4.5262308535232,NA,"original"
39,2.00186785260466,2.69469874285819,0.911267717981867,4.54928466158947,NA,"original"
40,2.77944785034424,2.6941184463921,0.811596699762091,4.48733689199182,NA,"original"
41,1.98255344198576,2.69404938496676,0.958030528464913,4.52841927323527,NA,"original"
42,2.6019967664659,2.69379857349214,0.858450713361464,4.50697297193364,NA,"original"
43,2.90539062263665,2.69350628843757,0.744565666810164,4.71399081060463,NA,"original"
44,1.95175959353107,2.69341564038398,0.644417297233283,4.63688408585921,NA,"original"
45,3.50072948483089,2.69379878144372,0.766524086247068,4.49477971681182,NA,"original"
46,3.63854003929512,2.6930634667592,0.868757515357349,4.59215633512214,NA,"original"
47,2.68932378232121,2.69326275383145,0.686930493722377,4.52669716530131,NA,"original"
48,2.96658471097862,2.69237392309203,0.797696658301124,4.53494009656588,NA,"original"
49,2.19915934019999,2.69236159831641,0.738953026674728,4.55707124025333,NA,"original"
50,3.19032581208118,2.69165799291509,0.779643853469249,4.53423760837536,NA,"original"
51,3.46103036036893,2.69157958195926,0.924560190760519,4.4166899994662,NA,"original"
52,1.61191573092653,2.69095656587361,0.831316033665914,4.65667531430003,NA,"original"
53,1.61191573092653,2.69068193093167,1.00162941176893,4.64343826348532,NA,"original"
54,2.54656475026313,2.69080769820253,0.654419673768809,4.48606056615321,NA,"original"
55,1.89776002703015,2.69029061206423,0.881905199499726,4.50332105100447,NA,"original"
56,4.50955330541777,2.69028902776324,0.769895320909342,4.57750913472669,NA,"original"
57,2.43540257911317,2.69017097559173,0.807270439807299,4.59428384278841,NA,"original"
58,2.72758635177073,2.69052788415357,0.841558179458636,4.76874151237932,NA,"original"
59,2.69177101885665,2.69035081695032,0.772819151613452,4.67914184428021,NA,"original"
60,2.32774052869582,2.68962555342431,0.823859878401031,4.68850467650419,NA,"original"
61,3.34966759811825,2.68927523884611,0.907329114583981,4.64933651468707,NA,"original"
62,3.216465259499,2.68902292595008,0.899661170268877,4.50163787122618,NA,"original"
63,2.6659689427575,2.68876526466148,0.863236593443295,4.48500553489474,NA,"original"
64,2.88075112349583,2.68864329860244,0.837665962778513,4.47564799250878,NA,"original"
65,2.6414847695415,2.68836483043503,0.853800379521833,4.63431418194961,NA,"original"
66,1.75698921421325,2.68840101655375,0.761520617039933,4.63142196737684,NA,"original"
67,3.17019142607801,2.68845544412862,0.781931008738494,4.65424795303356,NA,"original"
68,2.74523104794885,2.687470690435,0.918447681638109,4.57745507410267,NA,"original"
69,3.15616705757162,2.6868110893254,0.922668995013791,4.6399262648114,NA,"original"
70,2.05905128910164,2.68673743797531,0.899264704686085,4.66796004092938,NA,"original"
71,2.39557927208183,2.68651729309149,0.854766965017346,4.53838571286963,NA,"original"
72,2.65046249888152,2.68624737628832,0.763295994108823,4.43169555932534,NA,"original"
73,2.55337201234424,2.68605889952596,0.757575324736862,4.53497729665312,NA,"original"
74,2.1923349625903,2.68540988897893,0.836849652261911,4.56002676759357,NA,"original"
75,2.4025200011565,2.68545155067145,0.814815345009438,4.48420598976947,NA,"original"
76,3.2026675013886,2.68507906775756,0.788815869538509,4.67008325986477,NA,"original"
77,3.02162104015827,2.68518341263986,0.846216911024625,4.5829028015202,NA,"original"
78,4.00694268437962,2.68457142450949,0.808453807787127,4.7468701923969,NA,"original"
79,3.37144905065639,2.68430523744332,0.825815407351053,4.44126219074697,NA,"original"
80,2.44922439598881,2.68426241968235,0.807728386824569,4.55820002480959,NA,"original"
81,2.44988955813235,2.68372505350486,0.817766588997243,4.67194760536291,NA,"original"
82,2.19507899009719,2.68368625027268,0.710374033450765,4.53285626287162,NA,"original"
83,2.96332270791631,2.68351542730063,0.890686945390293,4.43519439265828,NA,"original"
84,2.44484289370551,2.68314416959294,0.838123555430393,4.59610174623282,NA,"original"
85,2.17374707231111,2.68259395708684,0.936953967861052,4.60426583741839,NA,"original"
86,2.38953389718342,2.68223073225095,0.810280400072851,4.50800747047917,NA,"original"
87,2.49842202931494,2.68166388879978,0.744417971710592,4.63061738943559,NA,"original"
88,3.52883463937436,2.68186947083481,0.904258988709085,4.50941958644297,NA,"original"
89,1.84672719812627,2.6812888888441,0.866362726593386,4.54707978478116,NA,"original"
90,3.82332113484103,2.68101156389834,0.747605538311084,4.38502767925364,NA,"original"
91,2.27401359049444,2.68053809262241,0.83405840298306,4.49663002178695,NA,"original"
92,2.32560685964438,2.67993814544805,0.773496449906446,4.56186849842994,NA,"original"
93,1.47744982664891,2.67954717863053,0.671023799133743,4.46770037201332,NA,"original"
94,2.1071734206821,2.68024332663965,0.817049139521058,4.65896262438273,NA,"original"
95,2.0610335945823,2.68005523657703,0.859719206109621,4.51596166689001,NA,"original"
96,3.05507928623635,2.68052251896853,0.893335931347312,4.56931796639364,NA,"original"
97,2.24515095702365,2.68031032164063,0.852839717972952,4.63645221518708,NA,"original"
98,2.53004954564731,2.68054794049318,0.899585073769453,4.60512998592775,NA,"original"
99,2.12035670392505,2.68063747244886,0.771398143888707,4.67805097204767,NA,"original"
100,3.34723246684074,2.68063896772993,0.952484042628841,4.40910780007039,NA,"original"
101,3.02018685274409,2.68074680694501,0.701201839857335,4.48606755396115,NA,"original"
102,3.15138821968694,2.68107525358923,0.784629721624461,4.53077008826468,NA,"original"
103,2.33778915248798,2.68126219005424,0.822995529235747,4.53422785020051,NA,"original"
104,1.72310267608649,2.6811578123836,0.931904138017572,4.63216378438186,NA,"original"
105,2.34623088505742,2.68117560330914,0.846729856882618,4.43595843492391,NA,"original"
106,2.11458965983329,2.68172230715389,0.896354775305361,4.44934255937047,NA,"original"
107,3.23100363052244,2.68185636106291,0.814326741277395,4.5476369297274,NA,"original"
108,4.04339473525742,2.68231537618004,0.751424845958211,4.46276619907466,NA,"original"
109,4.60039760695636,2.68236669393858,0.853603623925795,4.37656945829186,NA,"original"
110,4.13342695950532,2.68334068932431,0.846997260871131,4.60935964242506,NA,"original"
111,6.52626131808957,2.68354423191458,0.755063764712239,4.6006272701688,NA,"original"
112,3.3282940602234,2.68390998472657,0.872470872555966,4.69765838550581,NA,"original"
113,3.84845402381438,2.68394262765442,0.883552079389145,4.57596817912559,NA,"original"
114,3.40975268096337,2.68394280709071,1.07929195651308,4.60186069594312,NA,"original"
115,1.91697521075885,2.68410923574506,0.722657433021932,4.67642356337652,NA,"original"
116,1.02409330133721,2.68392238501769,0.803840861767097,4.62902048942501,NA,"original"
117,1.55569195527804,2.68409776003567,0.772153814208855,4.51465448825754,NA,"original"
118,1.9343538273899,2.68385300652689,0.665328051478829,4.70435228804838,NA,"original"
119,1.68778289966728,2.68410553395022,0.702863330165657,4.72656387008613,NA,"original"
120,0.526039545287837,2.68378054675796,0.81403595081858,4.64552462582216,NA,"original"
121,1.97309051870209,2.68363805690358,0.952639966683086,4.50599550833598,NA,"original"
122,1.98292969461794,2.68357725657201,0.757024630936665,4.54182138294459,NA,"original"
123,2.00822272358866,2.6834332016469,0.709417425118803,4.67574034757247,NA,"original"
124,2.90881955983685,2.68290974642658,0.861605398827354,4.63816923737267,NA,"original"
125,3.13854106637616,2.68247086901855,0.833571702443017,4.65092191810847,NA,"original"
126,1.7819742436972,2.68291856038693,0.812508716115075,4.60348646214369,NA,"original"
127,2.26388440850041,2.6833933641736,0.667136091338183,4.55857535928759,NA,"original"
128,1.53062426179593,2.6836292658695,0.844367649171559,4.65649060596502,NA,"original"
129,1.9564751541194,2.68353995435799,0.94523801524891,4.66311287327347,NA,"original"
130,1.73272392796451,2.68371879551855,0.772826342080171,4.55485123504924,NA,"original"
131,1.33063655563361,2.68345290653706,0.677592405171999,4.54983318325762,NA,"original"
132,0.647172728498416,2.68380372051864,0.927620256188435,4.61556474049012,NA,"original"
133,1.79720462595236,2.68395971147771,0.872177229917576,4.50067134588773,NA,"original"
134,0.55544755468693,2.68462467934787,0.880568011641525,4.69801573866338,NA,"original"
135,2.38428149358703,2.68484819726645,0.823997801902031,4.6279838351214,NA,"original"
136,1.20772145114417,2.68428785097058,0.921975809704793,4.34502011701381,NA,"original"
137,1.45611387934578,2.68414699418441,0.620111962152053,4.66316354330041,NA,"original"
138,2.97535532905004,2.68445921429952,0.996538366111304,4.59787095119608,NA,"original"
139,1.75077557407533,2.68465279832266,0.758015069366319,4.66687975124743,NA,"original"
140,1.369140625,2.68428057790151,0.742153050774487,4.57980448596935,NA,"original"
141,0.911686670675493,2.68430204782003,0.937137359780243,4.56290989582268,NA,"original"
142,1.77144648838431,2.683999015396,0.673397815209748,4.60429363605333,NA,"original"
143,2.61689469706555,2.68446900300902,0.864654411536256,4.55208084559409,NA,"original"
144,1.5831199385076,2.68478189560358,0.977518099895515,4.52539748898631,NA,"original"
145,0.829611685354765,2.68494294871687,0.74653764859089,4.60760022645599,NA,"original"
146,1.5143729475246,2.68508195521099,0.844538093909759,4.45289908723088,NA,"original"
147,2.54074632418313,2.68429542237498,0.81151392078685,4.48874652065193,NA,"original"
148,2.51546965883564,2.68397626068965,0.763200063610668,4.59737882979232,NA,"original"
149,2.53564796322642,2.68373252575574,0.82118672315076,4.58093889636203,NA,"original"
150,1.36588386508889,2.6838617803523,0.843685878758291,4.61636166157099,NA,"original"
151,1.37334841459907,2.68417577590152,0.765877291904772,4.51666320275709,NA,"original"
152,1.89576413653623,2.68440872447357,0.803654036837419,4.42576590761028,NA,"original"
153,2.38530403326614,2.68470637882587,0.904844668914823,4.73999979000505,NA,"original"
154,0.634086057320296,2.68512910354661,0.864301665162794,4.79632895003856,NA,"original"
155,2.41260640201246,2.6856574527333,0.858808281902903,4.56045234761806,NA,"original"
156,1.79173645356759,2.68591922202252,0.671147841216002,4.49404186825466,NA,"original"
157,1.18175956190553,2.68592404417981,0.762850228238168,4.49504290414338,NA,"original"
158,2.5251066279795,2.68553918562404,0.919166919529788,4.67711143279739,NA,"original"
159,6.58360428393381,2.68563635168575,0.786456225595019,4.48071436258866,NA,"original"
160,16.0071929022354,2.68534866183964,0.877820485766479,4.51434718965071,NA,"original"
161,5.81204878173435,2.68555242649301,0.794605982308082,4.75655987386351,NA,"original"
162,13.7059552913768,2.68599439383042,0.802036314665383,4.60631534498815,NA,"original"
163,5.24605339301771,2.68650741153237,0.793209658474912,4.56626902108502,NA,"original"
164,7.65076608250245,2.68652988276877,0.877509586338367,4.48453952882283,NA,"original"
165,11.0056685667244,2.68614425852454,0.72513931502282,4.53296408993261,NA,"original"
166,2.33934155712637,2.68640831904936,0.785761303613401,4.67331932827233,NA,"original"
167,4.49867843719402,2.68643297813913,0.816845036728227,4.70435683554005,NA,"original"
168,3.29858917942899,2.68662228029306,0.808031116278553,4.67489919959453,NA,"original"
169,3.63646293092756,2.6863817905466,0.790818521789703,4.58942234988134,NA,"original"
170,1.81686940184768,2.68669113096343,0.815673356268706,4.51334560146435,NA,"original"
171,3.04542420888463,2.68702326437351,0.777432349470985,4.60214113988869,NA,"original"
172,4.03723386472005,2.68695166501123,0.816364339308332,4.49356531053677,NA,"original"
173,3.84120863351294,2.68713233549084,0.796755235194709,4.67291516440635,NA,"original"
174,1.22058134158139,2.68715163816057,0.58564761415184,4.64857086894976,NA,"original"
175,1.89092687293341,2.68688784038574,0.726181892894453,4.71770825316257,NA,"original"
176,1.29399837744963,2.68673888238016,0.677276379285627,4.58395627755074,NA,"original"
177,2.73824189466637,2.68691095967045,0.712501375285498,4.59131494945929,NA,"original"
178,1.4018598056196,2.68716922225879,0.838122225161853,4.56297080021106,NA,"original"
179,2.56246371359836,2.68777092186222,0.752692130687184,4.4794724047838,NA,"original"
180,1.90760111219566,2.68737947940181,0.651860446927628,4.72023879516978,NA,"original"
181,3.24316141598808,2.68691044233359,0.660428203390376,4.64956313325645,NA,"original"
182,2.68691114140029,2.6870076433098,0.74086185246997,4.59431699426672,NA,"original"
183,2.64084692028142,2.68727580239517,0.670669960098374,4.67791782659561,NA,"original"
184,0.880148014657845,2.68686112270673,0.829543061070412,4.58640673737807,NA,"original"
185,3.17758086431029,2.68687856404933,0.890252082954272,4.50096550495828,NA,"original"
186,2.10897190339721,2.68678371024537,0.731041985232686,4.66415782681598,NA,"original"
187,1.82240646488577,2.68660529927689,0.836775292929415,4.6626773101207,NA,"original"
188,2.8450710037033,2.68694889274562,0.897359785209483,4.62665306627391,NA,"original"
189,2.24058640365664,2.68706656818301,0.954528636272482,4.69795583558279,NA,"original"
190,2.19602449756431,2.68706000000935,0.74243018806434,4.58832500553411,NA,"original"
191,2.77828984838856,2.6870948916418,0.744676578824415,4.57905495247982,NA,"original"
192,2.52574066780826,2.68738280831684,0.624762381191363,4.61659626783121,NA,"original"
193,2.07907082968126,2.68722741318247,0.807614744645205,4.56143448653945,NA,"original"
194,1.85213805962784,2.68741696267628,0.803945780106634,4.62111369789217,NA,"original"
195,1.67563804601466,2.68722404588499,0.683431636729625,4.4837909983369,NA,"original"
196,1.10297784445153,2.68763855647839,0.767905546622761,4.6196841590064,NA,"original"
197,1.47976329573084,2.68822841066157,0.803990513979483,4.5192239492329,NA,"original"
198,0.752232091110506,2.68860729430093,0.689374766798571,4.62563057536224,NA,"original"
199,1.20632553457048,2.68884425027105,0.827819485270694,4.55720409972667,NA,"original"
200,2.83174533847719,2.6885796794172,0.725343443313785,4.66821091109084,NA,"original"
201,2.2282328447135,2.68836480259463,0.684245718500883,4.5756226883445,NA,"original"
202,1.69327918966094,2.68804552031802,0.868056936886129,4.60643713032228,NA,"original"
203,4.04355016388525,2.68795257011261,0.570138623967236,4.55903004049867,NA,"original"
1,NA,0,0,0,0,"cumulative"
2,NA,0,0,0,0,"cumulative"
3,NA,0,0,0,0,"cumulative"
4,NA,0,0,0,0,"cumulative"
5,NA,0,0,0,0,"cumulative"
6,NA,0,0,0,0,"cumulative"
7,NA,0,0,0,0,"cumulative"
8,NA,0,0,0,0,"cumulative"
9,NA,0,0,0,0,"cumulative"
10,NA,0,0,0,0,"cumulative"
11,NA,0,0,0,0,"cumulative"
12,NA,0,0,0,0,"cumulative"
13,NA,0,0,0,0,"cumulative"
14,NA,0,0,0,0,"cumulative"
15,NA,0,0,0,0,"cumulative"
16,NA,0,0,0,0,"cumulative"
17,NA,0,0,0,0,"cumulative"
18,NA,0,0,0,0,"cumulative"
19,NA,0,0,0,0,"cumulative"
20,NA,0,0,0,0,"cumulative"
21,NA,0,0,0,0,"cumulative"
22,NA,0,0,0,0,"cumulative"
23,NA,0,0,0,0,"cumulative"
24,NA,0,0,0,0,"cumulative"
25,NA,0,0,0,0,"cumulative"
26,NA,0,0,0,0,"cumulative"
27,NA,0,0,0,0,"cumulative"
28,NA,0,0,0,0,"cumulative"
29,NA,0,0,0,0,"cumulative"
30,NA,0,0,0,0,"cumulative"
31,NA,0,0,0,0,"cumulative"
32,NA,0,0,0,0,"cumulative"
33,NA,0,0,0,0,"cumulative"
34,NA,0,0,0,0,"cumulative"
35,NA,0,0,0,0,"cumulative"
36,NA,0,0,0,0,"cumulative"
37,NA,0,0,0,0,"cumulative"
38,NA,0,0,0,0,"cumulative"
39,NA,0,0,0,0,"cumulative"
40,NA,0,0,0,0,"cumulative"
41,NA,0,0,0,0,"cumulative"
42,NA,0,0,0,0,"cumulative"
43,NA,0,0,0,0,"cumulative"
44,NA,0,0,0,0,"cumulative"
45,NA,0,0,0,0,"cumulative"
46,NA,0,0,0,0,"cumulative"
47,NA,0,0,0,0,"cumulative"
48,NA,0,0,0,0,"cumulative"
49,NA,0,0,0,0,"cumulative"
50,NA,0,0,0,0,"cumulative"
51,NA,0,0,0,0,"cumulative"
52,NA,0,0,0,0,"cumulative"
53,NA,0,0,0,0,"cumulative"
54,NA,0,0,0,0,"cumulative"
55,NA,0,0,0,0,"cumulative"
56,NA,0,0,0,0,"cumulative"
57,NA,0,0,0,0,"cumulative"
58,NA,0,0,0,0,"cumulative"
59,NA,0,0,0,0,"cumulative"
60,NA,0,0,0,0,"cumulative"
61,NA,0,0,0,0,"cumulative"
62,NA,0,0,0,0,"cumulative"
63,NA,0,0,0,0,"cumulative"
64,NA,0,0,0,0,"cumulative"
65,NA,0,0,0,0,"cumulative"
66,NA,0,0,0,0,"cumulative"
67,NA,0,0,0,0,"cumulative"
68,NA,0,0,0,0,"cumulative"
69,NA,0,0,0,0,"cumulative"
70,NA,0,0,0,0,"cumulative"
71,NA,0,0,0,0,"cumulative"
72,NA,0,0,0,0,"cumulative"
73,NA,0,0,0,0,"cumulative"
74,NA,0,0,0,0,"cumulative"
75,NA,0,0,0,0,"cumulative"
76,NA,0,0,0,0,"cumulative"
77,NA,0,0,0,0,"cumulative"
78,NA,0,0,0,0,"cumulative"
79,NA,0,0,0,0,"cumulative"
80,NA,0,0,0,0,"cumulative"
81,NA,0,0,0,0,"cumulative"
82,NA,0,0,0,0,"cumulative"
83,NA,0,0,0,0,"cumulative"
84,NA,0,0,0,0,"cumulative"
85,NA,0,0,0,0,"cumulative"
86,NA,0,0,0,0,"cumulative"
87,NA,0,0,0,0,"cumulative"
88,NA,0,0,0,0,"cumulative"
89,NA,0,0,0,0,"cumulative"
90,NA,0,0,0,0,"cumulative"
91,NA,0,0,0,0,"cumulative"
92,NA,0,0,0,0,"cumulative"
93,NA,0,0,0,0,"cumulative"
94,NA,0,0,0,0,"cumulative"
95,NA,0,0,0,0,"cumulative"
96,NA,0.374556767267791,-1.51423868015729,2.16174335488904,0,"cumulative"
97,NA,-0.0606025973491455,-2.69241859002409,2.58162345795512,0,"cumulative"
98,NA,-0.211100992194986,-3.47714793842022,2.77433048305829,0,"cumulative"
99,NA,-0.771381760718782,-4.72818343752317,2.89951257247969,0,"cumulative"
100,NA,-0.104788261608007,-4.56094981846348,4.00599421615993,0,"cumulative"
101,NA,0.234651784191101,-4.68841417699707,4.74754732094061,0,"cumulative"
102,NA,0.704964750288752,-4.70730187990227,5.77366970788864,0,"cumulative"
103,NA,0.361491712722511,-5.45748835431482,5.93321196854799,0,"cumulative"
104,NA,-0.596563423574594,-6.59977978871893,5.42743975471893,0,"cumulative"
105,NA,-0.931508141826328,-7.19898908826764,5.30807721132481,0,"cumulative"
106,NA,-1.49864078914692,-8.44488782532233,4.88146104068022,0,"cumulative"
107,NA,-0.949493519687394,-7.88370631329178,5.88469219473905,0,"cumulative"
108,NA,0.41158583939,-6.61434060228771,7.40778540870321,0,"cumulative"
109,NA,2.32961675240779,-5.32621642060639,9.63271231134536,0,"cumulative"
110,NA,3.77970302258882,-4.07005249594903,11.610125037438,0,"cumulative"
111,NA,7.62242010876378,-0.524699971006726,15.5690972400702,0,"cumulative"
112,NA,8.26680418426065,-0.250639710349446,16.942893364497,0,"cumulative"
113,NA,9.43131558042057,0.656592504264324,18.2366730216479,0,"cumulative"
114,NA,10.1571254542933,1.06056742740645,19.0857144480356,0,"cumulative"
115,NA,9.38999142930703,0.283653343538106,18.5980971918847,0,"cumulative"
116,NA,7.73016234562652,-1.71084475581,17.923409300645,0,"cumulative"
117,NA,6.60175654086896,-2.83622175260393,17.102526052199,0,"cumulative"
118,NA,5.85225736173192,-4.02121043474227,16.3410231655369,0,"cumulative"
119,NA,4.85593472744904,-5.72226216124238,15.2198567366362,0,"cumulative"
120,NA,2.69819372597891,-8.09608949076011,13.7723013702559,0,"cumulative"
121,NA,1.98764618777739,-8.77751333168374,13.2931004336367,0,"cumulative"
122,NA,1.28699862582334,-9.48511631896798,12.4392995839441,0,"cumulative"
123,NA,0.611788147765083,-10.7254960551996,12.55844512891,0,"cumulative"
124,NA,0.837697961175309,-11.1388252744668,13.5996132913133,0,"cumulative"
125,NA,1.293768158533,-10.9193052953814,14.4839352210984,0,"cumulative"
126,NA,0.39282384184321,-11.9990263619057,13.6907771109196,0,"cumulative"
127,NA,-0.0266851138299558,-13.3160976946464,13.7794236098797,0,"cumulative"
128,NA,-1.17969011790353,-14.2772671610738,12.953832639976,0,"cumulative"
129,NA,-1.90675491814216,-15.2414935325974,12.3734887222285,0,"cumulative"
130,NA,-2.85774978569617,-16.3504040169626,11.9127305153582,0,"cumulative"
131,NA,-4.21056613659965,-18.2105335654563,10.5280537592648,0,"cumulative"
132,NA,-6.2471971286198,-20.2982236434214,8.70797824431548,0,"cumulative"
133,NA,-7.13395221414521,-21.1103396275237,8.04968643953589,0,"cumulative"
134,NA,-9.26312933880615,-23.8354871016103,6.06810622037636,0,"cumulative"
135,NA,-9.56369604248556,-24.2139545132483,6.1223821319341,0,"cumulative"
136,NA,-11.0402624423119,-26.3817148140507,5.25549860604104,0,"cumulative"
137,NA,-12.2682955571506,-27.5775405175144,3.74743423409649,0,"cumulative"
138,NA,-11.9773994424,-27.7574983655603,4.29830154328448,0,"cumulative"
139,NA,-12.9112766666474,-28.8768286568031,3.91361418246856,0,"cumulative"
140,NA,-14.2264166195489,-30.4660074141303,3.14144402275599,0,"cumulative"
141,NA,-15.9990319966934,-32.3087779604445,1.39134815479468,0,"cumulative"
142,NA,-16.9115845237051,-33.8056034103411,0.765381641714384,0,"cumulative"
143,NA,-16.9791588296486,-34.0677709612688,1.04583630205263,0,"cumulative"
144,NA,-18.0808207867446,-34.846202057631,0.849538372289658,0,"cumulative"
145,NA,-19.9361520501067,-37.8448241645106,-0.951667152099901,0,"cumulative"
146,NA,-21.1068610577931,-39.4365956186272,-1.7911544764076,0,"cumulative"
147,NA,-21.2504101559849,-39.4643340011278,-2.13155200738316,0,"cumulative"
148,NA,-21.4189167578389,-40.5116062986406,-1.9156342664653,0,"cumulative"
149,NA,-21.5670013203683,-40.1468572846865,-2.18006965492822,0,"cumulative"
150,NA,-22.8849792356317,-41.4606645416414,-3.29540621410706,0,"cumulative"
151,NA,-24.1958065969341,-42.6643353182777,-3.61894033830049,0,"cumulative"
152,NA,-24.9844511848714,-43.8779435279304,-4.26595856839367,0,"cumulative"
153,NA,-25.2838535304313,-44.9939000248959,-4.28999095110936,0,"cumulative"
154,NA,-27.3348965766576,-47.5017954314644,-6.07697077754017,0,"cumulative"
155,NA,-27.6079476273783,-47.7360427943278,-5.59368184281931,0,"cumulative"
156,NA,-28.5021303958333,-48.8392022351524,-7.15905822229894,0,"cumulative"
157,NA,-30.0062948781076,-50.8694571501829,-8.2879886267703,0,"cumulative"
158,NA,-30.1667274357521,-50.636061992742,-7.96670221510874,0,"cumulative"
159,NA,-26.268759503504,-47.1052880036255,-4.39597808490799,0,"cumulative"
160,NA,-12.9469152631083,-33.8591812461458,9.75674453330453,0,"cumulative"
161,NA,-9.82041890786695,-31.2999709254782,13.2721040816078,0,"cumulative"
162,NA,1.1995419896794,-20.7075376038646,24.8620617775735,0,"cumulative"
163,NA,3.75908797116472,-18.6334863142094,27.6501570730572,0,"cumulative"
164,NA,8.72332417089842,-13.2326031276592,32.9277496450466,0,"cumulative"
165,NA,17.0428484790983,-5.44723026017647,40.6255397813459,0,"cumulative"
166,NA,16.6957817171753,-5.90750894983779,40.4030875436271,0,"cumulative"
167,NA,18.5080271762302,-4.01788517501689,42.6989239890297,0,"cumulative"
168,NA,19.1199940753661,-3.73606376194465,43.0258022617369,0,"cumulative"
169,NA,20.0700752157471,-3.00964232347678,44.5565122969886,0,"cumulative"
170,NA,19.2002534866313,-4.47406357239646,44.0634099110254,0,"cumulative"
171,NA,19.5586544311424,-4.21865889850829,44.7883710250652,0,"cumulative"
172,NA,20.9089366308513,-2.77730096289372,46.1745378545637,0,"cumulative"
173,NA,22.0630129288733,-2.06267803812733,47.1264973212522,0,"cumulative"
174,NA,20.5964426322942,-4.12539194354576,46.2617030854488,0,"cumulative"
175,NA,19.8004816648418,-4.74241526604158,46.0101685102916,0,"cumulative"
176,NA,18.4077411599113,-6.45691848628138,44.5584801955237,0,"cumulative"
177,NA,18.4590720949072,-6.26235591525409,44.8632026330481,0,"cumulative"
178,NA,17.173762678268,-7.41371819152522,43.5894365688536,0,"cumulative"
179,NA,17.0484554700042,-8.04729411644507,43.6351277283117,0,"cumulative"
180,NA,16.2686771027981,-8.83501199292169,42.8652780052818,0,"cumulative"
181,NA,16.8249280764525,-9.06981979737378,43.7065601657947,0,"cumulative"
182,NA,16.824831574543,-9.21582078483169,44.1993551623157,0,"cumulative"
183,NA,16.7784026924293,-9.28506017956198,45.0036805780026,0,"cumulative"
184,NA,14.9716895843804,-11.4830500341658,43.5576622802574,0,"cumulative"
185,NA,15.4623918846414,-11.5114495970927,44.396096823587,0,"cumulative"
186,NA,14.8845800777932,-12.5110849610145,43.753373074118,0,"cumulative"
187,NA,14.020381243402,-13.7915507316451,42.7478491962187,0,"cumulative"
188,NA,14.1785033543597,-13.5695207300635,43.3832366917555,0,"cumulative"
189,NA,13.7320231898333,-14.6518516578847,43.9469368227936,0,"cumulative"
