"Date","Time","Variable","Value"
2020-02-21,"12:55:00","IOB",0.51
2020-02-21,"13:00:00","IOB",0.49
2020-02-21,"13:05:00","IOB",0.47
2020-02-21,"13:10:00","IOB",0.46
2020-02-21,"13:15:00","IOB",0.4
2020-02-21,"13:20:00","IOB",0.44
2020-02-21,"13:25:00","IOB",0.44
2020-02-21,"13:30:00","IOB",0.44
2020-02-21,"13:35:00","IOB",0.69
2020-02-21,"13:40:00","IOB",0.69
2020-02-21,"13:45:00","IOB",0.68
2020-02-21,"13:50:00","IOB",0.65
2020-02-21,"13:55:00","IOB",0.61
2020-02-21,"14:00:00","IOB",0.58
2020-02-21,"14:05:00","IOB",0.55
2020-02-21,"14:10:00","IOB",0.52
2020-02-21,"14:15:00","IOB",0.51
2020-02-21,"14:20:00","IOB",0.47
2020-02-21,"14:25:00","IOB",0.4
2020-02-21,"14:30:00","IOB",0.37
2020-02-21,"14:35:00","IOB",0.34
2020-02-21,"14:40:00","IOB",0.32
2020-02-21,"14:45:00","IOB",0.29
2020-02-21,"14:50:00","IOB",0.26
2020-02-21,"14:55:00","IOB",0.24
2020-02-21,"15:00:00","IOB",0.22
2020-02-21,"15:05:00","IOB",0.19
2020-02-21,"15:10:00","IOB",0.17
2020-02-21,"15:15:00","IOB",0.15
2020-02-21,"15:20:00","IOB",0.13
2020-02-21,"15:25:00","IOB",0.12
2020-02-21,"15:30:00","IOB",0.1
2020-02-21,"15:35:00","IOB",0.09
2020-02-21,"15:40:00","IOB",0.08
2020-02-21,"15:45:00","IOB",0.07
2020-02-21,"15:50:00","IOB",0.06
2020-02-21,"15:55:00","IOB",0.05
2020-02-21,"16:00:00","IOB",0.04
2020-02-21,"16:05:00","IOB",0.02
2020-02-21,"16:10:00","IOB",0.02
2020-02-21,"16:15:00","IOB",0.01
2020-02-21,"16:20:00","IOB",0
2020-02-21,"16:25:00","IOB",0
2020-02-21,"16:30:00","IOB",0
2020-02-21,"16:35:00","IOB",0
2020-02-21,"16:40:00","IOB",0
2020-02-21,"16:45:00","IOB",0
2020-02-21,"16:50:00","IOB",0
2020-02-21,"16:55:00","IOB",0
2020-02-21,"17:00:00","IOB",0
2020-02-21,"17:05:00","IOB",1.63
2020-02-21,"17:10:00","IOB",1.63
2020-02-21,"17:15:00","IOB",1.63
2020-02-21,"17:20:00","IOB",1.61
2020-02-21,"17:25:00","IOB",1.58
2020-02-21,"17:30:00","IOB",1.54
2020-02-21,"17:35:00","IOB",1.48
2020-02-21,"17:40:00","IOB",1.42
2020-02-21,"17:45:00","IOB",1.35
2020-02-21,"17:50:00","IOB",1.27
2020-02-21,"17:55:00","IOB",1.19
2020-02-21,"18:00:00","IOB",1.11
2020-02-21,"18:05:00","IOB",1.03
2020-02-21,"18:10:00","IOB",0.95
2020-02-21,"18:15:00","IOB",0.87
2020-02-21,"18:20:00","IOB",0.79
2020-02-21,"18:25:00","IOB",0.71
2020-02-21,"18:30:00","IOB",0.64
2020-02-21,"18:35:00","IOB",0.57
2020-02-21,"18:40:00","IOB",0.51
2020-02-21,"18:45:00","IOB",0.45
2020-02-21,"18:50:00","IOB",0.4
2020-02-21,"18:55:00","IOB",0.35
2020-02-21,"19:00:00","IOB",0.3
2020-02-21,"19:05:00","IOB",0.26
2020-02-21,"19:10:00","IOB",0.23
2020-02-21,"19:15:00","IOB",0.19
2020-02-21,"19:20:00","IOB",0.17
2020-02-21,"19:25:00","IOB",0.14
2020-02-21,"19:30:00","IOB",0.12
2020-02-21,"19:35:00","IOB",0.1
2020-02-21,"19:40:00","IOB",0
2020-02-21,"19:45:00","IOB",0
2020-02-21,"19:50:00","IOB",0
2020-02-21,"19:55:00","IOB",0
2020-02-21,"20:00:00","IOB",0
2020-02-21,"20:05:00","IOB",0
2020-02-21,"20:10:00","IOB",0
2020-02-21,"20:15:00","IOB",0
2020-02-21,"20:20:00","IOB",0
2020-02-21,"20:25:00","IOB",0
2020-02-21,"20:30:00","IOB",0
2020-02-21,"20:35:00","IOB",1.36
2020-02-21,"20:40:00","IOB",1.36
2020-02-21,"20:45:00","IOB",1.36
2020-02-21,"20:50:00","IOB",1.36
2020-02-21,"20:55:00","IOB",1.34
2020-02-21,"21:00:00","IOB",1.3
2020-02-21,"21:05:00","IOB",1.33
2020-02-21,"21:10:00","IOB",1.3
2020-02-21,"21:15:00","IOB",1.32
2020-02-21,"21:20:00","IOB",1.28
2020-02-21,"21:25:00","IOB",1.23
2020-02-21,"21:30:00","IOB",1.18
2020-02-21,"21:35:00","IOB",1.12
2020-02-21,"21:40:00","IOB",1.05
2020-02-21,"21:45:00","IOB",0.99
2020-02-21,"21:50:00","IOB",0.92
2020-02-21,"21:55:00","IOB",0.9
2020-02-21,"22:00:00","IOB",0.8
2020-02-21,"22:05:00","IOB",0.8
2020-02-21,"22:10:00","IOB",0.8
2020-02-21,"22:15:00","IOB",0.89
2020-02-21,"22:20:00","IOB",0.85
2020-02-21,"22:25:00","IOB",0.78
2020-02-21,"22:30:00","IOB",0.72
2020-02-21,"22:35:00","IOB",0.65
2020-02-21,"22:40:00","IOB",0.59
2020-02-21,"22:45:00","IOB",0.5
2020-02-21,"22:50:00","IOB",0.53
2020-02-21,"22:55:00","IOB",0.47
2020-02-21,"23:00:00","IOB",0.42
2020-02-21,"23:05:00","IOB",0.37
2020-02-21,"23:10:00","IOB",0.3
2020-02-21,"23:15:00","IOB",0.37
2020-02-21,"23:20:00","IOB",0.37
2020-02-21,"23:25:00","IOB",0.37
2020-02-21,"23:30:00","IOB",1.23
2020-02-21,"23:35:00","IOB",1.23
2020-02-21,"23:40:00","IOB",1.19
2020-02-21,"23:45:00","IOB",1.14
2020-02-21,"23:50:00","IOB",1.09
2020-02-21,"23:55:00","IOB",1.03
2020-02-22,"00:00:00","IOB",0.97
2020-02-22,"00:05:00","IOB",0.91
2020-02-22,"00:10:00","IOB",0.85
2020-02-22,"00:15:00","IOB",0.79
2020-02-22,"00:20:00","IOB",0.75
2020-02-22,"00:25:00","IOB",0.73
2020-02-22,"00:30:00","IOB",0.67
2020-02-22,"00:35:00","IOB",0.55
2020-02-22,"00:40:00","IOB",0.51
2020-02-22,"00:45:00","IOB",0.47
2020-02-22,"00:50:00","IOB",0.42
2020-02-22,"00:55:00","IOB",0.38
2020-02-22,"01:00:00","IOB",0.35
2020-02-22,"01:05:00","IOB",0.31
2020-02-22,"01:10:00","IOB",0.28
2020-02-22,"01:15:00","IOB",0.24
2020-02-22,"01:20:00","IOB",0.21
2020-02-22,"01:25:00","IOB",0.19
2020-02-22,"01:30:00","IOB",0.16
2020-02-22,"01:35:00","IOB",0.14
2020-02-22,"01:40:00","IOB",0.12
2020-02-22,"01:45:00","IOB",0.11
2020-02-22,"01:50:00","IOB",0.09
2020-02-22,"01:55:00","IOB",0.08
2020-02-22,"02:00:00","IOB",0.06
2020-02-22,"02:05:00","IOB",0.05
2020-02-22,"02:10:00","IOB",0.04
2020-02-22,"02:15:00","IOB",0
2020-02-22,"02:20:00","IOB",0
2020-02-22,"02:25:00","IOB",0
2020-02-22,"02:30:00","IOB",0
2020-02-22,"02:35:00","IOB",0
2020-02-22,"02:40:00","IOB",0
2020-02-22,"02:45:00","IOB",0
2020-02-22,"02:50:00","IOB",0
2020-02-22,"02:55:00","IOB",0
2020-02-22,"03:00:00","IOB",0
2020-02-22,"03:05:00","IOB",0
2020-02-22,"03:10:00","IOB",0
2020-02-22,"03:15:00","IOB",0
2020-02-22,"03:20:00","IOB",2
2020-02-22,"03:25:00","IOB",2
2020-02-22,"03:30:00","IOB",2
2020-02-22,"03:35:00","IOB",1.99
2020-02-22,"03:40:00","IOB",1.95
2020-02-22,"03:45:00","IOB",1.9
2020-02-22,"03:50:00","IOB",1.83
2020-02-22,"03:55:00","IOB",1.75
2020-02-22,"04:00:00","IOB",1.67
2020-02-22,"04:05:00","IOB",1.58
2020-02-22,"04:10:00","IOB",1.48
2020-02-22,"04:15:00","IOB",1.38
2020-02-22,"04:20:00","IOB",1.28
2020-02-22,"04:25:00","IOB",1.18
2020-02-22,"04:30:00","IOB",1.08
2020-02-22,"04:35:00","IOB",0.99
2020-02-22,"04:40:00","IOB",0.89
2020-02-22,"04:45:00","IOB",0.8
2020-02-22,"04:50:00","IOB",0.72
2020-02-22,"04:55:00","IOB",0.64
2020-02-22,"05:00:00","IOB",0.57
2020-02-22,"05:05:00","IOB",0.5
2020-02-22,"05:10:00","IOB",0.44
2020-02-22,"05:15:00","IOB",0.38
2020-02-22,"05:20:00","IOB",0.33
2020-02-22,"05:25:00","IOB",0.28
2020-02-22,"05:30:00","IOB",0.2
2020-02-22,"05:35:00","IOB",0.2
2020-02-22,"05:40:00","IOB",0.2
2020-02-22,"05:45:00","IOB",0.26
2020-02-22,"05:50:00","IOB",0.26
2020-02-22,"05:55:00","IOB",0.76
2020-02-22,"06:00:00","IOB",0.76
2020-02-22,"06:05:00","IOB",0.75
2020-02-22,"06:10:00","IOB",0.71
2020-02-22,"06:15:00","IOB",0.67
2020-02-22,"06:20:00","IOB",0.63
2020-02-22,"06:25:00","IOB",0.59
2020-02-22,"06:30:00","IOB",0.55
2020-02-22,"06:35:00","IOB",0.43
2020-02-22,"06:40:00","IOB",0.41
2020-02-22,"06:45:00","IOB",0.39
2020-02-22,"06:50:00","IOB",0.36
2020-02-22,"06:55:00","IOB",0.34
2020-02-22,"07:00:00","IOB",0.31
2020-02-22,"07:05:00","IOB",0.29
2020-02-22,"07:10:00","IOB",0.26
2020-02-22,"07:15:00","IOB",0.24
2020-02-22,"07:20:00","IOB",0.21
2020-02-22,"07:25:00","IOB",0.19
2020-02-22,"07:30:00","IOB",0.17
2020-02-22,"07:35:00","IOB",0.15
2020-02-22,"07:40:00","IOB",0.13
2020-02-22,"07:45:00","IOB",0.12
2020-02-22,"07:50:00","IOB",0.1
2020-02-22,"07:55:00","IOB",0
2020-02-22,"08:00:00","IOB",0.09
2020-02-22,"08:05:00","IOB",0.09
2020-02-22,"08:10:00","IOB",0.09
2020-02-22,"08:15:00","IOB",1.09
2020-02-22,"08:20:00","IOB",1.09
2020-02-22,"08:25:00","IOB",1.08
2020-02-22,"08:30:00","IOB",1.06
2020-02-22,"08:35:00","IOB",1.03
2020-02-22,"08:40:00","IOB",0.99
2020-02-22,"08:45:00","IOB",0.95
2020-02-22,"08:50:00","IOB",0.91
2020-02-22,"08:55:00","IOB",0.86
2020-02-22,"09:00:00","IOB",0.78
2020-02-22,"09:05:00","IOB",0.74
2020-02-22,"09:10:00","IOB",0.69
2020-02-22,"09:15:00","IOB",0.64
2020-02-22,"09:20:00","IOB",0.59
2020-02-22,"09:25:00","IOB",0.54
2020-02-22,"09:30:00","IOB",0.49
2020-02-22,"09:35:00","IOB",0.44
2020-02-22,"09:40:00","IOB",0.4
2020-02-22,"09:45:00","IOB",0.36
2020-02-22,"09:50:00","IOB",0.32
2020-02-22,"09:55:00","IOB",0.28
2020-02-22,"10:00:00","IOB",0.25
2020-02-22,"10:05:00","IOB",0.21
2020-02-22,"10:10:00","IOB",0.1
2020-02-22,"10:15:00","IOB",0.19
2020-02-22,"10:20:00","IOB",0.19
2020-02-22,"10:25:00","IOB",0.19
2020-02-22,"10:30:00","IOB",1
2020-02-22,"10:35:00","IOB",1
2020-02-22,"10:40:00","IOB",0.97
2020-02-22,"10:45:00","IOB",0.94
2020-02-22,"10:50:00","IOB",0.9
2020-02-22,"10:55:00","IOB",0.94
2020-02-22,"11:00:00","IOB",0.9
2020-02-22,"11:05:00","IOB",0.94
2020-02-22,"11:10:00","IOB",0.94
2020-02-22,"11:15:00","IOB",0.94
2020-02-22,"11:20:00","IOB",1.19
2020-02-22,"11:25:00","IOB",1.19
2020-02-22,"11:30:00","IOB",1.16
2020-02-22,"11:35:00","IOB",1.11
2020-02-22,"11:40:00","IOB",1.07
2020-02-22,"11:45:00","IOB",1
2020-02-22,"11:50:00","IOB",1.07
2020-02-22,"11:55:00","IOB",1.06
2020-02-22,"12:00:00","IOB",1
2020-02-22,"12:05:00","IOB",1.06
2020-02-22,"12:10:00","IOB",1.06
2020-02-22,"12:15:00","IOB",2.09
2020-02-22,"12:20:00","IOB",2.09
2020-02-22,"12:25:00","IOB",2.04
2020-02-22,"12:30:00","IOB",1.98
2020-02-22,"12:35:00","IOB",1.9
2020-02-22,"12:40:00","IOB",1.8
2020-02-22,"12:45:00","IOB",1.78
2020-02-22,"12:50:00","IOB",1.7
2020-02-22,"12:55:00","IOB",1.6
2020-02-22,"13:00:00","IOB",1.51
2020-02-22,"13:05:00","IOB",1.41
2020-02-22,"13:10:00","IOB",1.31
2020-02-22,"13:15:00","IOB",1.21
2020-02-22,"13:20:00","IOB",1.11
2020-02-22,"13:25:00","IOB",1.01
2020-02-22,"13:30:00","IOB",0.92
2020-02-22,"13:35:00","IOB",0.83
2020-02-22,"13:40:00","IOB",0.74
2020-02-22,"13:45:00","IOB",0.66
2020-02-22,"13:50:00","IOB",0.59
2020-02-22,"13:55:00","IOB",0.52
2020-02-22,"14:00:00","IOB",0.45
2020-02-22,"14:05:00","IOB",0.4
2020-02-22,"14:10:00","IOB",0.35
2020-02-22,"14:15:00","IOB",0.3
2020-02-22,"14:20:00","IOB",0.26
2020-02-22,"14:25:00","IOB",0.22
2020-02-22,"14:30:00","IOB",0.15
2020-02-22,"14:35:00","IOB",0.13
2020-02-22,"14:40:00","IOB",0.11
2020-02-22,"14:45:00","IOB",0.08
2020-02-22,"14:50:00","IOB",0.06
2020-02-22,"14:55:00","IOB",0.05
2020-02-22,"15:00:00","IOB",0
2020-02-22,"15:05:00","IOB",0
2020-02-22,"15:10:00","IOB",0
2020-02-22,"15:15:00","IOB",0
2020-02-22,"15:20:00","IOB",0
2020-02-22,"15:25:00","IOB",0
2020-02-22,"15:30:00","IOB",0
2020-02-22,"15:35:00","IOB",0
2020-02-22,"15:40:00","IOB",2
2020-02-22,"15:45:00","IOB",2
2020-02-22,"15:50:00","IOB",2
2020-02-22,"15:55:00","IOB",2
2020-02-22,"16:00:00","IOB",1.97
2020-02-22,"16:05:00","IOB",1.92
2020-02-22,"16:10:00","IOB",1.86
2020-02-22,"16:15:00","IOB",1.8
2020-02-22,"16:20:00","IOB",1.79
2020-02-22,"16:25:00","IOB",1.7
2020-02-22,"16:30:00","IOB",1.62
2020-02-22,"16:35:00","IOB",1.52
2020-02-22,"16:40:00","IOB",1.42
2020-02-22,"16:45:00","IOB",1.32
2020-02-22,"16:50:00","IOB",1.22
2020-02-22,"16:55:00","IOB",1.12
2020-02-22,"17:00:00","IOB",1.03
2020-02-22,"17:05:00","IOB",0.93
2020-02-22,"17:10:00","IOB",0.84
2020-02-22,"17:15:00","IOB",0.75
2020-02-22,"17:20:00","IOB",0.67
2020-02-22,"17:25:00","IOB",0.6
2020-02-22,"17:30:00","IOB",0.63
2020-02-22,"17:35:00","IOB",0.63
2020-02-22,"17:40:00","IOB",0.62
2020-02-22,"17:45:00","IOB",2.19
2020-02-22,"17:50:00","IOB",2.19
2020-02-22,"17:55:00","IOB",2.16
2020-02-22,"18:00:00","IOB",2.09
2020-02-22,"18:05:00","IOB",2.01
2020-02-22,"18:10:00","IOB",1.92
2020-02-22,"18:15:00","IOB",1.8
2020-02-22,"18:20:00","IOB",1.86
2020-02-22,"18:25:00","IOB",1.86
2020-02-22,"18:30:00","IOB",1.86
2020-02-22,"18:35:00","IOB",2.44
2020-02-22,"18:40:00","IOB",2.44
2020-02-22,"18:45:00","IOB",2.4
2020-02-22,"18:50:00","IOB",2.43
2020-02-22,"18:55:00","IOB",2.41
2020-02-22,"19:00:00","IOB",2.31
2020-02-22,"19:05:00","IOB",2.19
2020-02-22,"19:10:00","IOB",2.07
2020-02-22,"19:15:00","IOB",1.95
2020-02-22,"19:20:00","IOB",1.82
2020-02-22,"19:25:00","IOB",1.7
2020-02-22,"19:30:00","IOB",1.56
2020-02-22,"19:35:00","IOB",1.35
2020-02-22,"19:40:00","IOB",1.25
2020-02-22,"19:45:00","IOB",1.14
2020-02-22,"19:50:00","IOB",1.04
2020-02-22,"19:55:00","IOB",0.94
2020-02-22,"20:00:00","IOB",0.85
2020-02-22,"20:05:00","IOB",0.76
2020-02-22,"20:10:00","IOB",0.68
2020-02-22,"20:15:00","IOB",0.6
2020-02-22,"20:20:00","IOB",0.53
2020-02-22,"20:25:00","IOB",0.46
2020-02-22,"20:30:00","IOB",0.4
2020-02-22,"20:35:00","IOB",0.35
2020-02-22,"20:40:00","IOB",0.3
2020-02-22,"20:45:00","IOB",0.26
2020-02-22,"20:50:00","IOB",0.22
2020-02-22,"20:55:00","IOB",0.19
2020-02-22,"21:00:00","IOB",0.16
2020-02-22,"21:05:00","IOB",0.06
2020-02-22,"21:10:00","IOB",0.05
2020-02-22,"21:15:00","IOB",0.04
2020-02-22,"21:20:00","IOB",0.03
2020-02-22,"21:25:00","IOB",0
2020-02-22,"21:30:00","IOB",0
2020-02-22,"21:35:00","IOB",0
2020-02-22,"21:40:00","IOB",0
2020-02-22,"21:45:00","IOB",0
2020-02-22,"21:50:00","IOB",0.88
2020-02-22,"21:55:00","IOB",0.88
2020-02-22,"22:00:00","IOB",0.88
2020-02-22,"22:05:00","IOB",0.87
2020-02-22,"22:10:00","IOB",0.86
2020-02-22,"22:15:00","IOB",0.83
2020-02-22,"22:20:00","IOB",0.8
2020-02-22,"22:25:00","IOB",0.77
2020-02-22,"22:30:00","IOB",0.73
2020-02-22,"22:35:00","IOB",0.69
2020-02-22,"22:40:00","IOB",0.65
2020-02-22,"22:45:00","IOB",0.6
2020-02-22,"22:50:00","IOB",0.56
2020-02-22,"22:55:00","IOB",0.52
2020-02-22,"23:00:00","IOB",0.47
2020-02-22,"23:05:00","IOB",0.43
2020-02-22,"23:10:00","IOB",0.39
2020-02-22,"23:15:00","IOB",0.35
2020-02-22,"23:20:00","IOB",0.31
2020-02-22,"23:25:00","IOB",0.28
2020-02-22,"23:30:00","IOB",0.25
2020-02-22,"23:35:00","IOB",0.22
2020-02-22,"23:40:00","IOB",0.19
2020-02-22,"23:45:00","IOB",0.16
2020-02-22,"23:50:00","IOB",0.14
2020-02-22,"23:55:00","IOB",0.12
2020-02-23,"00:00:00","IOB",0.11
2020-02-23,"00:05:00","IOB",0.09
2020-02-23,"00:10:00","IOB",0.08
2020-02-23,"00:15:00","IOB",0.06
2020-02-23,"00:20:00","IOB",0.06
2020-02-23,"00:25:00","IOB",0.05
2020-02-23,"00:30:00","IOB",0.04
2020-02-23,"00:35:00","IOB",0
2020-02-23,"00:40:00","IOB",0
2020-02-23,"00:45:00","IOB",0
2020-02-23,"00:50:00","IOB",0
2020-02-23,"00:55:00","IOB",0
2020-02-23,"01:00:00","IOB",0
2020-02-23,"01:05:00","IOB",0
2020-02-23,"01:10:00","IOB",0
2020-02-23,"01:15:00","IOB",0
2020-02-23,"01:20:00","IOB",0
2020-02-23,"01:25:00","IOB",0
2020-02-23,"01:30:00","IOB",0
2020-02-23,"01:35:00","IOB",0
2020-02-23,"01:40:00","IOB",0
2020-02-23,"01:45:00","IOB",0
2020-02-23,"01:50:00","IOB",0
2020-02-23,"01:55:00","IOB",0
2020-02-23,"02:00:00","IOB",0
2020-02-23,"02:05:00","IOB",0
2020-02-23,"02:10:00","IOB",0
2020-02-23,"02:15:00","IOB",0
2020-02-23,"02:20:00","IOB",0
2020-02-23,"02:25:00","IOB",0
2020-02-23,"02:30:00","IOB",0.75
2020-02-23,"02:35:00","IOB",0.75
2020-02-23,"02:40:00","IOB",0.75
2020-02-23,"02:45:00","IOB",0.75
2020-02-23,"02:50:00","IOB",0.74
2020-02-23,"02:55:00","IOB",0.72
2020-02-23,"03:00:00","IOB",0.7
2020-02-23,"03:05:00","IOB",0.72
2020-02-23,"03:10:00","IOB",0.72
2020-02-23,"03:15:00","IOB",0.72
2020-02-23,"03:20:00","IOB",1.7
2020-02-23,"03:25:00","IOB",1.7
2020-02-23,"03:30:00","IOB",1.6
2020-02-23,"03:35:00","IOB",1.6
2020-02-23,"03:40:00","IOB",1.6
2020-02-23,"03:45:00","IOB",1.68
2020-02-23,"03:50:00","IOB",1.65
2020-02-23,"03:55:00","IOB",1.6
2020-02-23,"04:00:00","IOB",1.5
2020-02-23,"04:05:00","IOB",1.57
2020-02-23,"04:10:00","IOB",1.57
2020-02-23,"04:15:00","IOB",1.57
2020-02-23,"04:20:00","IOB",2.57
2020-02-23,"04:25:00","IOB",2.57
2020-02-23,"04:30:00","IOB",2.54
2020-02-23,"04:35:00","IOB",2.48
2020-02-23,"04:40:00","IOB",2.39
2020-02-23,"04:45:00","IOB",2.29
2020-02-23,"04:50:00","IOB",2.2
2020-02-23,"04:55:00","IOB",2.2
2020-02-23,"05:00:00","IOB",2.2
2020-02-23,"05:05:00","IOB",2.18
2020-02-23,"05:10:00","IOB",2.06
2020-02-23,"05:15:00","IOB",1.93
2020-02-23,"05:20:00","IOB",1.8
2020-02-23,"05:25:00","IOB",1.67
2020-02-23,"05:30:00","IOB",1.6
2020-02-23,"05:35:00","IOB",1.54
2020-02-23,"05:40:00","IOB",1.41
2020-02-23,"05:45:00","IOB",1.29
2020-02-23,"05:50:00","IOB",1.17
2020-02-23,"05:55:00","IOB",1.05
2020-02-23,"06:00:00","IOB",0.94
2020-02-23,"06:05:00","IOB",0.84
2020-02-23,"06:10:00","IOB",0.75
2020-02-23,"06:15:00","IOB",0.66
2020-02-23,"06:20:00","IOB",0.58
2020-02-23,"06:25:00","IOB",0.5
2020-02-23,"06:30:00","IOB",0.44
2020-02-23,"06:35:00","IOB",0.38
2020-02-23,"06:40:00","IOB",0.32
2020-02-23,"06:45:00","IOB",0.24
2020-02-23,"06:50:00","IOB",0.21
2020-02-23,"06:55:00","IOB",0.18
2020-02-23,"07:00:00","IOB",0.15
2020-02-23,"07:05:00","IOB",0.08
2020-02-23,"07:10:00","IOB",0.07
2020-02-23,"07:15:00","IOB",0.05
2020-02-23,"07:20:00","IOB",0
2020-02-23,"07:25:00","IOB",0
2020-02-23,"07:30:00","IOB",0
2020-02-23,"07:35:00","IOB",0
2020-02-23,"07:40:00","IOB",0
2020-02-23,"07:45:00","IOB",0
2020-02-23,"07:50:00","IOB",0
2020-02-23,"07:55:00","IOB",0
2020-02-23,"08:00:00","IOB",0.75
2020-02-23,"08:05:00","IOB",0.75
2020-02-23,"08:10:00","IOB",0.75
2020-02-23,"08:15:00","IOB",0.75
2020-02-23,"08:20:00","IOB",0.74
2020-02-23,"08:25:00","IOB",0.72
2020-02-23,"08:30:00","IOB",0.69
2020-02-23,"08:35:00","IOB",0.67
2020-02-23,"08:40:00","IOB",0.64
2020-02-23,"08:45:00","IOB",0.6
2020-02-23,"08:50:00","IOB",0.57
2020-02-23,"08:55:00","IOB",0.53
2020-02-23,"09:00:00","IOB",0.49
2020-02-23,"09:05:00","IOB",0.45
2020-02-23,"09:10:00","IOB",0.42
2020-02-23,"09:15:00","IOB",0.38
2020-02-23,"09:20:00","IOB",0.35
2020-02-23,"09:25:00","IOB",0.31
2020-02-23,"09:30:00","IOB",0.28
2020-02-23,"09:35:00","IOB",0.25
2020-02-23,"09:40:00","IOB",0.22
2020-02-23,"09:45:00","IOB",0.19
2020-02-23,"09:50:00","IOB",0.17
2020-02-23,"09:55:00","IOB",0.15
2020-02-23,"10:00:00","IOB",0.13
2020-02-23,"10:05:00","IOB",0.11
2020-02-23,"10:10:00","IOB",0.1
2020-02-23,"10:15:00","IOB",0.08
2020-02-23,"10:20:00","IOB",0.07
2020-02-23,"10:25:00","IOB",0.06
2020-02-23,"10:30:00","IOB",0.05
2020-02-23,"10:35:00","IOB",0.05
2020-02-23,"10:40:00","IOB",0.04
2020-02-23,"10:45:00","IOB",0
2020-02-23,"10:50:00","IOB",0
2020-02-23,"10:55:00","IOB",0
2020-02-23,"11:00:00","IOB",0
2020-02-23,"11:05:00","IOB",0
2020-02-23,"11:10:00","IOB",0
2020-02-23,"11:15:00","IOB",0
2020-02-23,"11:20:00","IOB",0
2020-02-23,"11:25:00","IOB",0
2020-02-23,"11:30:00","IOB",0
2020-02-23,"11:35:00","IOB",0
2020-02-23,"11:40:00","IOB",0
2020-02-23,"11:45:00","IOB",0.5
2020-02-23,"11:50:00","IOB",0.5
2020-02-23,"11:55:00","IOB",0.5
2020-02-23,"12:00:00","IOB",0.5
2020-02-23,"12:05:00","IOB",0.49
2020-02-23,"12:10:00","IOB",0.4
2020-02-23,"12:15:00","IOB",0.48
2020-02-23,"12:20:00","IOB",0.47
2020-02-23,"12:25:00","IOB",0.45
2020-02-23,"12:30:00","IOB",0.43
2020-02-23,"12:35:00","IOB",0.41
2020-02-23,"12:40:00","IOB",0.39
2020-02-23,"12:45:00","IOB",0.36
2020-02-23,"12:50:00","IOB",0.34
2020-02-23,"12:55:00","IOB",0.31
2020-02-23,"13:00:00","IOB",0.29
2020-02-23,"13:05:00","IOB",0.26
2020-02-23,"13:10:00","IOB",0.24
2020-02-23,"13:15:00","IOB",0.21
2020-02-23,"13:20:00","IOB",0.19
2020-02-23,"13:25:00","IOB",0.1
2020-02-23,"13:30:00","IOB",0.19
2020-02-23,"13:35:00","IOB",0.19
2020-02-23,"13:40:00","IOB",1.07
2020-02-23,"13:45:00","IOB",1.07
2020-02-23,"13:50:00","IOB",1.05
2020-02-23,"13:55:00","IOB",1.03
2020-02-23,"14:00:00","IOB",1
2020-02-23,"14:05:00","IOB",0.96
2020-02-23,"14:10:00","IOB",0.91
2020-02-23,"14:15:00","IOB",0.87
2020-02-23,"14:20:00","IOB",0.8
2020-02-23,"14:25:00","IOB",0.85
2020-02-23,"14:30:00","IOB",0.82
2020-02-23,"14:35:00","IOB",0.77
2020-02-23,"14:40:00","IOB",0.72
2020-02-23,"14:45:00","IOB",0.67
2020-02-23,"14:50:00","IOB",0.62
2020-02-23,"14:55:00","IOB",0.56
2020-02-23,"15:00:00","IOB",0.51
2020-02-23,"15:05:00","IOB",0.44
2020-02-23,"15:10:00","IOB",0.4
2020-02-23,"15:15:00","IOB",0.3
2020-02-23,"15:20:00","IOB",0.37
2020-02-23,"15:25:00","IOB",0.37
2020-02-23,"15:30:00","IOB",0.87
2020-02-23,"15:35:00","IOB",0.87
2020-02-23,"15:40:00","IOB",0.86
2020-02-23,"15:45:00","IOB",0.82
2020-02-23,"15:50:00","IOB",0.78
2020-02-23,"15:55:00","IOB",0.74
2020-02-23,"16:00:00","IOB",0.69
2020-02-23,"16:05:00","IOB",0.65
2020-02-23,"16:10:00","IOB",0.6
2020-02-23,"16:15:00","IOB",0.56
2020-02-23,"16:20:00","IOB",0.52
2020-02-23,"16:25:00","IOB",0.47
2020-02-23,"16:30:00","IOB",0.43
2020-02-23,"16:35:00","IOB",0.39
2020-02-23,"16:40:00","IOB",0.36
2020-02-23,"16:45:00","IOB",0.32
2020-02-23,"16:50:00","IOB",0.28
2020-02-23,"16:55:00","IOB",0.22
2020-02-23,"17:00:00","IOB",0.19
2020-02-23,"17:05:00","IOB",0.17
2020-02-23,"17:10:00","IOB",0.15
2020-02-23,"17:15:00","IOB",0.14
2020-02-23,"17:20:00","IOB",0.12
2020-02-23,"17:25:00","IOB",0.1
2020-02-23,"17:30:00","IOB",0.09
2020-02-23,"17:35:00","IOB",0.08
2020-02-23,"17:40:00","IOB",0.07
2020-02-23,"17:45:00","IOB",0.06
2020-02-23,"17:50:00","IOB",0.05
2020-02-23,"17:55:00","IOB",0.04
2020-02-23,"18:00:00","IOB",0.04
2020-02-23,"18:05:00","IOB",0.03
2020-02-23,"18:10:00","IOB",0
2020-02-23,"18:15:00","IOB",0
2020-02-23,"18:20:00","IOB",0
2020-02-23,"18:25:00","IOB",0
2020-02-23,"18:30:00","IOB",0
2020-02-23,"18:35:00","IOB",0
